T1849,1.84791666667,1.91527777778,0.0673611111111,2016-04-25 04:21:00,2016-04-25 05:58:00,0,1
T1850,4.22222222222,4.23472222222,0.0125,2016-04-27 13:20:00,2016-04-27 13:38:00,0,1
T1851,3.19375,3.19375,0.0,2016-04-26 12:39:00,2016-04-26 12:39:00,0,1
T1852,3.16805555556,3.19375,0.0256944444444,2016-04-26 12:02:00,2016-04-26 12:39:00,0,1
T1853,1.66180555556,1.74305555556,0.08125,2016-04-24 23:53:00,2016-04-25 01:50:00,0,1
T1854,1.47083333333,1.50347222222,0.0326388888889,2016-04-24 19:18:00,2016-04-24 20:05:00,0,1
T1855,0.931944444444,0.932638888889,0.000694444444444,2016-04-24 06:22:00,2016-04-24 06:23:00,0,1
T1856,0.932638888889,0.932638888889,0.0,2016-04-24 06:23:00,2016-04-24 06:23:00,0,1
T1857,1.55833333333,1.66180555556,0.103472222222,2016-04-24 21:24:00,2016-04-24 23:53:00,0,1
T1859,0.7375,0.751388888889,0.0138888888889,2016-04-24 01:42:00,2016-04-24 02:02:00,0,1
T1860,1.75416666667,1.7625,0.00833333333333,2016-04-25 02:06:00,2016-04-25 02:18:00,0,1
T1861,0.990277777778,1.05486111111,0.0645833333333,2016-04-24 07:46:00,2016-04-24 09:19:00,0,1
T1862,0.73125,0.780555555556,0.0493055555556,2016-04-24 01:33:00,2016-04-24 02:44:00,0,1
T1863,3.54236111111,3.54236111111,0.0,2016-04-26 21:01:00,2016-04-26 21:01:00,0,1
T1864,3.48958333333,3.54236111111,0.0527777777778,2016-04-26 19:45:00,2016-04-26 21:01:00,0,1
T1865,1.59444444444,1.59444444444,0.0,2016-04-24 22:16:00,2016-04-24 22:16:00,0,1
T1866,5.37569444444,5.43125,0.0555555555556,2016-04-28 17:01:00,2016-04-28 18:21:00,0,1
T1867,0.213888888889,0.239583333333,0.0256944444444,2016-04-23 13:08:00,2016-04-23 13:45:00,0,1
T1868,0.4375,0.494444444444,0.0569444444444,2016-04-23 18:30:00,2016-04-23 19:52:00,0,1
T1869,1.01944444444,1.04166666667,0.0222222222222,2016-04-24 08:28:00,2016-04-24 09:00:00,0,1
T1870,3.97916666667,4.00972222222,0.0305555555556,2016-04-27 07:30:00,2016-04-27 08:14:00,0,1
T1871,4.06597222222,4.07361111111,0.00763888888889,2016-04-27 09:35:00,2016-04-27 09:46:00,0,1
T1872,4.01736111111,4.06319444444,0.0458333333333,2016-04-27 08:25:00,2016-04-27 09:31:00,0,1
T1873,4.06319444444,4.06597222222,0.00277777777778,2016-04-27 09:31:00,2016-04-27 09:35:00,0,1
T1874,4.13472222222,4.13888888889,0.00416666666667,2016-04-27 11:14:00,2016-04-27 11:20:00,0,1
T1875,4.11944444444,4.13472222222,0.0152777777778,2016-04-27 10:52:00,2016-04-27 11:14:00,0,1
T1876,4.07361111111,4.11944444444,0.0458333333333,2016-04-27 09:46:00,2016-04-27 10:52:00,0,1
T1877,4.00972222222,4.01736111111,0.00763888888889,2016-04-27 08:14:00,2016-04-27 08:25:00,0,1
T1878,1.22777777778,1.27916666667,0.0513888888889,2016-04-24 13:28:00,2016-04-24 14:42:00,0,1
T1879,1.06736111111,1.10069444444,0.0333333333333,2016-04-24 09:37:00,2016-04-24 10:25:00,0,1
T1880,1.34791666667,1.35347222222,0.00555555555556,2016-04-24 16:21:00,2016-04-24 16:29:00,0,1
T1881,0.994444444444,1.01736111111,0.0229166666667,2016-04-24 07:52:00,2016-04-24 08:25:00,0,1
T1882,0.391666666667,0.397222222222,0.00555555555556,2016-04-23 17:24:00,2016-04-23 17:32:00,0,1
T1883,1.27013888889,1.28819444444,0.0180555555556,2016-04-24 14:29:00,2016-04-24 14:55:00,0,1
T1884,1.15,1.15763888889,0.00763888888889,2016-04-24 11:36:00,2016-04-24 11:47:00,0,1
T1885,1.09930555556,1.15,0.0506944444444,2016-04-24 10:23:00,2016-04-24 11:36:00,0,1
T1886,4.22222222222,4.25277777778,0.0305555555556,2016-04-27 13:20:00,2016-04-27 14:04:00,0,1
T1887,4.13125,4.22222222222,0.0909722222222,2016-04-27 11:09:00,2016-04-27 13:20:00,0,1
T1888,0.781944444444,0.8375,0.0555555555556,2016-04-24 02:46:00,2016-04-24 04:06:00,0,1
T1889,0.721527777778,0.781944444444,0.0604166666667,2016-04-24 01:19:00,2016-04-24 02:46:00,0,1
T1890,1.89652777778,1.92638888889,0.0298611111111,2016-04-25 05:31:00,2016-04-25 06:14:00,0,1
T1891,1.54305555556,1.55416666667,0.0111111111111,2016-04-24 21:02:00,2016-04-24 21:18:00,0,1
T1892,1.55416666667,1.55625,0.00208333333333,2016-04-24 21:18:00,2016-04-24 21:21:00,0,1
T1893,0.225,0.245833333333,0.0208333333333,2016-04-23 13:24:00,2016-04-23 13:54:00,0,1
T1894,4.32361111111,4.52708333333,0.203472222222,2016-04-27 15:46:00,2016-04-27 20:39:00,0,1
T1895,5.23263888889,5.31041666667,0.0777777777778,2016-04-28 13:35:00,2016-04-28 15:27:00,0,1
T1896,5.31041666667,5.31041666667,0.0,2016-04-28 15:27:00,2016-04-28 15:27:00,0,1
T1897,0.302777777778,0.702777777778,0.4,2016-04-23 15:16:00,2016-04-24 00:52:00,0,1
T1898,1.02708333333,1.04652777778,0.0194444444444,2016-04-24 08:39:00,2016-04-24 09:07:00,0,1
T1899,1.72986111111,1.80347222222,0.0736111111111,2016-04-25 01:31:00,2016-04-25 03:17:00,0,1
T1900,0.9125,0.933333333333,0.0208333333333,2016-04-24 05:54:00,2016-04-24 06:24:00,0,1
T1901,0.355555555556,0.383333333333,0.0277777777778,2016-04-23 16:32:00,2016-04-23 17:12:00,0,1
T1902,4.76597222222,5.025,0.259027777778,2016-04-28 02:23:00,2016-04-28 08:36:00,0,1
T1903,4.75277777778,4.76597222222,0.0131944444444,2016-04-28 02:04:00,2016-04-28 02:23:00,0,1
T1904,0.8375,0.848611111111,0.0111111111111,2016-04-24 04:06:00,2016-04-24 04:22:00,0,1
T1905,0.69375,0.705555555556,0.0118055555556,2016-04-24 00:39:00,2016-04-24 00:56:00,0,1
T1906,0.645138888889,0.69375,0.0486111111111,2016-04-23 23:29:00,2016-04-24 00:39:00,0,1
T1907,1.87152777778,1.87986111111,0.00833333333333,2016-04-25 04:55:00,2016-04-25 05:07:00,0,1
T1908,1.73333333333,1.75416666667,0.0208333333333,2016-04-25 01:36:00,2016-04-25 02:06:00,0,1
T1909,5.37569444444,5.37569444444,0.0,2016-04-28 17:01:00,2016-04-28 17:01:00,0,1
T1910,5.31041666667,5.37569444444,0.0652777777778,2016-04-28 15:27:00,2016-04-28 17:01:00,0,1
T1911,2.12986111111,2.20763888889,0.0777777777778,2016-04-25 11:07:00,2016-04-25 12:59:00,0,1
T1912,2.09097222222,2.12986111111,0.0388888888889,2016-04-25 10:11:00,2016-04-25 11:07:00,0,1
T1913,1.01180555556,1.02708333333,0.0152777777778,2016-04-24 08:17:00,2016-04-24 08:39:00,0,1
T1915,0.00625,0.0215277777778,0.0152777777778,2016-04-23 08:09:00,2016-04-23 08:31:00,0,1
T1916,0.139583333333,0.520833333333,0.38125,2016-04-23 11:21:00,2016-04-23 20:30:00,0,1
T1917,0.520833333333,0.557638888889,0.0368055555556,2016-04-23 20:30:00,2016-04-23 21:23:00,0,1
T1918,1.62777777778,1.63541666667,0.00763888888889,2016-04-24 23:04:00,2016-04-24 23:15:00,0,1
T1919,0.811805555556,0.822916666667,0.0111111111111,2016-04-24 03:29:00,2016-04-24 03:45:00,0,1
T1920,3.26180555556,3.27708333333,0.0152777777778,2016-04-26 14:17:00,2016-04-26 14:39:00,0,1
T1921,0.997222222222,1.01944444444,0.0222222222222,2016-04-24 07:56:00,2016-04-24 08:28:00,0,1
T1922,0.0548611111111,0.0604166666667,0.00555555555556,2016-04-23 09:19:00,2016-04-23 09:27:00,0,1
T1923,0.138194444444,0.154166666667,0.0159722222222,2016-04-23 11:19:00,2016-04-23 11:42:00,0,1
T1924,0.154166666667,0.171527777778,0.0173611111111,2016-04-23 11:42:00,2016-04-23 12:07:00,0,1
T1925,0.0604166666667,0.138194444444,0.0777777777778,2016-04-23 09:27:00,2016-04-23 11:19:00,0,1
T1926,0.579166666667,0.646527777778,0.0673611111111,2016-04-23 21:54:00,2016-04-23 23:31:00,0,1
T1927,0.502777777778,0.527083333333,0.0243055555556,2016-04-23 20:04:00,2016-04-23 20:39:00,0,1
T1928,0.646527777778,0.652083333333,0.00555555555556,2016-04-23 23:31:00,2016-04-23 23:39:00,0,1
T1929,0.527083333333,0.579166666667,0.0520833333333,2016-04-23 20:39:00,2016-04-23 21:54:00,0,1
T1930,0.652083333333,0.654861111111,0.00277777777778,2016-04-23 23:39:00,2016-04-23 23:43:00,0,1
T1931,1.64097222222,1.74513888889,0.104166666667,2016-04-24 23:23:00,2016-04-25 01:53:00,0,1
T1932,1.09652777778,1.11944444444,0.0229166666667,2016-04-24 10:19:00,2016-04-24 10:52:00,0,1
