T1925,Mechanic8,1,0.0777777777778
T1926,Mechanic1,1,0.0673611111111
T1926,Mechanic5,1,0.0673611111111
T1927,Mechanic7,1,0.0243055555556
T1927,Mechanic8,1,0.0243055555556
T1928,Sealer2,1,0.00555555555556
T1929,Mechanic2,1,0.0520833333333
T1929,Mechanic3,1,0.0520833333333
T1930,Mechanic4,1,0.00277777777778
T1930,Mechanic8,1,0.00277777777778
T1931,Mechanic1,1,0.104166666667
T1932,Mechanic3,1,0.0229166666667
T1933,Tester1,1,0.0777777777778
T1934,Mechanic1,1,0.0243055555556
T1934,Mechanic7,1,0.0243055555556
T1935,Mechanic1,1,0.0548611111111
T1935,Mechanic8,1,0.0548611111111
T1936,Mechanic3,1,0.0465277777778
T1937,Sealer2,1,0.0118055555556
T1938,Mechanic1,1,0.0326388888889
T1938,Mechanic2,1,0.0326388888889
T1939,Electrician1,1,0.0125
T1940,Mechanic4,1,0.13125
T1940,Mechanic6,1,0.13125
T1941,Sealer3,1,0.00902777777778
T1942,Sealer4,1,0.0243055555556
T1943,Mechanic5,1,0.0652777777778
T1944,Electrician1,1,0.0333333333333
T1945,Sealer2,1,0.0430555555556
T1946,Mechanic1,1,0.157638888889
T1946,Mechanic3,1,0.157638888889
T1947,Electrician1,1,0.0118055555556
T1949,Mechanic2,1,0.0361111111111
T1949,Mechanic4,1,0.0361111111111
T1950,Mechanic6,1,0.00625
T1950,Mechanic8,1,0.00625
T1951,Tester1,1,0.0180555555556
T1952,Tester1,1,0.111111111111
T1953,Tester2,1,0.103472222222
T1954,Mechanic1,1,0.0201388888889
T1954,Mechanic5,1,0.0201388888889
T1955,Mechanic2,1,0.0194444444444
T1955,Mechanic5,1,0.0194444444444
T1956,Mechanic3,1,0.0416666666667
T1956,Mechanic6,1,0.0416666666667
T1957,Tester2,1,0.00694444444444
T1958,Sealer3,1,0.0104166666667
T1958,Sealer4,1,0.0104166666667
T1959,Sealer2,1,0.0305555555556
T1960,Mechanic3,1,0.0256944444444
T1960,Mechanic4,1,0.0256944444444
T1961,Sealer4,1,0.0243055555556
T1962,Mechanic1,1,0.0652777777778
T1963,Sealer4,1,0.00902777777778
T1964,Mechanic1,1,0.0201388888889
T1964,Mechanic4,1,0.0201388888889
T1965,Sealer3,1,0.00763888888889
T1966,Mechanic4,1,0.0256944444444
T1968,Electrician1,1,0.0159722222222
T1969,Electrician1,1,0.0
T1970,Sealer3,1,0.0104166666667
T1971,Sealer2,1,0.0
T1972,Mechanic1,1,0.00208333333333
T1972,Mechanic7,1,0.00208333333333
T1973,Mechanic1,1,0.105555555556
T1973,Mechanic5,1,0.105555555556
T1974,Sealer4,1,0.0
T1975,Sealer1,1,0.00277777777778
T1976,Mechanic5,1,0.00625
T1976,Mechanic6,1,0.00625
T1977,Tester1,1,0.0368055555556
T1978,Electrician1,1,0.0138888888889
T1979,Sealer3,1,0.0118055555556
T1980,Sealer4,1,0.0131944444444
T1981,Mechanic2,1,0.166666666667
T1981,Mechanic6,1,0.166666666667
T1982,Mechanic5,1,0.0125
T1982,Mechanic6,1,0.0125
